,code,type,company
1704,N340CA,L2J,Delta Air Lines
1705,N341FX,L2J,Flexjet Llc
1706,N341K,L2J,Kiewit Engineering Group Inc
1707,N341PQ,L2J,Bank Of Utah Trustee
1708,N341QS,L2J,Netjets Sales Inc
1709,N342AM,L2J,Aeromexico
1710,N342QS,L2J,Netjets Sales Inc
1711,N343CW,L1T,Pmc Distribution Inc
1712,N343EC,L2J,Ascend Enterprises Llc
1713,N344FX,L2J,Flexjet Llc
1714,N344QS,L2J,Netjets Sales Inc
1715,N345HC,L2J,Kba Llc
1716,N346AS,L2J,Executive Airshare Llc
1717,N346FX,L2J,Flexjet Llc
1718,N347QS,L2J,Netjets Sales Inc
1719,N347WS,L2J,Citation X17 Ventures Llc
1720,N348FX,L2J,Flexjet Llc
1721,N348PQ,L2J,Bank Of Utah Trustee
1722,N349FX,L2J,Flexjet Llc
1723,N349PQ,L2J,Bank Of Utah Trustee
1724,N350VJ,L2J,Tvpx Ars Inc Trustee
1725,N351FX,L2J,Flexjet Llc
1726,N351QS,L2J,Netjets Sales Inc
1727,N351VJ,L2J,Bank Of Utah Trustee
1728,N352CK,L2J,Kalitta Charters LLC
1729,N352FX,L2J,Flexjet Llc
1730,N352VJ,L2J,Bank Of Utah Trustee
1731,N352XR,L2J,Jacura Delaware Inc
1732,N353CK,L2J,Kalitta Charters LLC
1733,N353FX,L2J,Phoenix Management Inc
1734,N353SA,L2T,Bank Of Utah Trustee
1735,N353VJ,L2J,Bank Of Utah Trustee
1736,N354FX,L2J,Sea Hawk Inc
1737,N354QS,L2J,Netjets Sales Inc
1738,N354VJ,L2J,Bank Of Utah Trustee
1739,N355FA,L2J,Hawker 800 Llc
1740,N355FX,L2J,Flexjet Llc
1741,N356FX,L2J,Flexjet Llc
1742,N356VJ,L2J,Bank Of Utah Trustee
1743,N356WA,L2J,Corporate
1744,N357FX,L2J,Flexjet Llc
1745,N358FX,L2J,Flexjet Llc
1746,N360FX,L2J,Emeril Air Llc
1747,N360HP,L2J,Tvpx Aircraft Solutions Inc Trustee
1748,N360JE,L2J,Hawker Rc 36 Llc
1749,N360QS,L2J,Netjets Sales Inc
1750,N361FX,L2J,Flexjet Llc
1751,N361QS,L2J,Netjets Sales Inc
1752,N363QS,L2J,Netjets Sales Inc
1753,N364QS,L2J,Netjets Sales Inc
1754,N365FX,L2J,Flexjet Llc
1755,N366FX,L2J,Flexjet Llc
1756,N366QS,L2J,Netjets Sales Inc
1757,N367AF,L1T,Ocs Real Estate Holdings Llc
1758,N367CA,L2J,Delta Air Lines
1759,N367FX,L2J,Flexjet Llc
1760,N367LJ,L2J,Hop-a-jet Worldwide Jet Charter Inc
1761,N368AR,L2J,Wells Fargo Trust Co Na Trustee
1762,N368CA,L2J,Delta Air Lines
1763,N368QS,L2J,Netjets Sales Inc
1764,N369FX,L2J,Flexjet Llc
1765,N369MN,L2J,L J Associates Inc
1766,N369QS,L2J,Netjets Sales Inc
1767,N370FX,L2J,Flexjet Llc
1768,N370QS,L2J,Netjets Sales Inc
1769,N371CA,L2J,Delta Air Lines
1770,N371FP,L2J,Wing Aviation Group Llc
1771,N371QS,L2J,Netjets Sales Inc
1772,N373FX,L2J,Flexjet Llc
1773,N373QS,L2J,Netjets Sales Inc
1774,N374CA,L2J,Skywest Airlines Inc
1775,N374FX,L2J,Flexjet Llc
1776,N374QS,L2J,Netjets Sales Inc
1777,N3751B,L2J,Delta Air Lines
1778,N375FX,L2J,Flexjet Llc
1779,N375WB,L2J,White Birch Aviation Llc
1780,N376CA,L2J,Delta Air Lines
1781,N377AR,L2J,Wells Fargo Trust Co Na Trustee
1782,N377MD,L2J,Cambria Aviation Llc
1783,N378QS,L2J,Netjets Sales Inc
1784,N378TM,L2J,Bass Pro Llc
1785,N379QS,L2J,Netjets Sales Inc
1786,N37HL,L1T,Diamond Leasing Group Llc
1787,N380CR,L2J,Rose Valley Leasing Llc
1788,N387QS,L2J,Netjets Sales Inc
1789,N388QS,L2J,Netjets Sales Inc
1790,N389AW,L2J,Air Gato Enterprises Inc
1791,N389QS,L2J,Netjets Sales Inc
1792,N390CA,L2J,Delta Air Lines
1793,N390QS,L2J,Netjets Sales Inc
1794,N391CA,L2J,Delta Air Lines
1795,N391QS,L2J,Netjets Sales Inc
1796,N392QS,L2J,Netjets Sales Inc
1797,N394AK,L2J,G4sp Holdings Llc
1798,N395QS,L2J,Nejets Sales Inc
1799,N3975A,L2J,Pcsa 1 Llc
1800,N397QS,L2J,Netjets Sales Inc
1801,N398CA,L2J,Delta Air Lines
1802,N398J,L1T,Aero Pegasus Llc
1803,N398QS,L2J,Netjets Sales Inc
1804,N39FE,L2J,Federal Express Corporation
1805,N4005X,L2J,American Airlines Inc
1806,N400MV,L2J,Dsi Aviation Inc
1807,N400VP,L2J,N400vp Llc
1808,N401YX,L2J,Republic Airways Inc
1809,N402YX,L2J,Republic Airways Inc
1810,N4032T,L2J,American Airlines Inc
1811,N404YX,L2J,Republic Airways Inc
1812,N405AW,L2J,Air Wisconsin Airlines Llc
1813,N405FX,L2J,Flexjet Llc
1814,N405LA,L2J,Bank Of Utah Trustee
1815,N405YX,L2J,Republic Airways Inc
1816,N406FX,L2J,Miller William H Iii
1817,N406QX,L2T,Bank Of Utah Trustee
1818,N406UP,L2J,United Parcel Service Co
1819,N406YX,L2J,Republic Airways Inc
1820,N407FX,L2J,Flexjet Llc
1821,N407QS,L2J,Netjets Sales Inc
1822,N407YX,L2J,Republic Airways Inc
1823,N408AW,L2J,Air Wisconsin Airlines Llc
1824,N408PC,L2J,Pridgeon & Clay Inc
1825,N408YX,L2J,Republic Airways Inc
1826,N409AW,L2J,American Eagle
1827,N409BG,L1T,N409bg Llc
1828,N409QS,L2J,Netjets Sales Inc
1829,N409YX,L2J,Republic Airways Inc
1830,N40FC,L2J,Air Ambulance By Air Trek Inc
1831,N40KC,L2T,Keller Companies Inc
1832,N40MF,L2J,Cb20mf Llc
1833,N410AW,L2J,American Eagle
1834,N410FX,L2J,Flexjet Llc
1835,N410YX,L2J,Republic Airways Inc
1836,N411FX,L2J,Bank Of Utah Trustee
1837,N411YX,L2J,Republic Airways Inc
1838,N411ZW,L2J,Air Wisconsin Airlines Llc
1839,N412AW,L2J,Air Wisconsin Airlines Llc
1840,N412YX,L2J,American Eagle
1841,N413AW,L2J,Air Wisconsin Airlines Llc
1842,N413FX,L2J,Bank Of Utah Trustee
1843,N413YX,L2J,Republic Airways Inc
1844,N414DH,L2J,Airbill Inc
1845,N414YX,L2J,Republic Airways Inc
1846,N414ZW,L2J,Air Wisconsin Airlines Llc
1847,N415AW,L2J,Air Wisconsin Airlines Llc
1848,N415YX,L2J,Republic Airways Inc
1849,N416AW,L2J,Air Wisconsin Airlines Llc
1850,N416EL,L2J,C2 Aviation Llc
1851,N416YX,L2J,Republic Airways Inc
1852,N417AW,L2J,Air Wisconsin Airlines Llc
1853,N417TM,L2J,Mmap2 Llc
1854,N417YX,L2J,Republic Airways Inc
1855,N418AW,L2J,Air Wisconsin Airlines Llc
1856,N418YX,L2J,Republic Airways Inc
1857,N419AW,L2J,Air Wisconsin Airlines Llc
1858,N419YX,L2J,Republic Airways Inc
1859,N41DP,L2J,Silver Aviation Llc
1860,N420AW,L2J,Air Wisconsin Airlines Llc
1861,N420AZ,L2J,Jvation Llc
1862,N420YX,L2J,Republic Airways Inc
1863,N421YX,L2J,Republic Airways Inc
1864,N421ZW,L2J,Air Wisconsin Airlines Llc
1865,N422AJ,L2J,Sma Holdings Llc
1866,N422CS,L2J,Business Jet Managers Inc
1867,N422YX,L2J,Republic Airways Inc
1868,N423AW,L2J,Air Wisconsin Airlines Llc
1869,N423YX,L2J,Republic Airways Inc
1870,N424AW,L2J,Air Wisconsin Airlines Llc
1871,N424JR,L2J,Avex Holdings Inc
1872,N424TG,L2J,Tli Aviation Llc
1873,N424YX,L2J,Republic Airways Inc
1874,N425AW,L2J,Air Wisconsin Airlines Llc
1875,N425YX,L2J,Republic Airways Inc
1876,N426AW,L2J,Air Wisconsin Airlines Llc
1877,N426NA,L4T,Nasa
1878,N426YX,L2J,Republic Airways Inc
1879,N427GW,L2J,Weiss Special Operations Llc
1880,N427YX,L2J,Republic Airways Inc
1881,N428AW,L2J,Air Wisconsin Airlines Llc
1882,N428UP,L2J,United Parcel Service Co
1883,N428YX,L2J,Republic Airways Inc
1884,N429AW,L2J,Air Wisconsin Airlines Llc
1885,N429YX,L2J,Republic Airways Inc
1886,N42AL,L2J,Leblond Antoine
1887,N42GJ,L2J,Jlj Equipment Leasing Corp
1888,N430AW,L2J,Air Wisconsin Airlines Llc
1889,N430SW,L2J,Skywest Airlines Inc
1890,N430YX,L2J,Republic Airways Inc
1891,N431AW,L2J,Air Wisconsin Airlines Llc
1892,N431CK,L2J,Kalitta Charters LLC
1893,N431YX,L2J,Republic Airways Inc
1894,N432AW,L2J,Air Wisconsin Airlines Llc
1895,N432SW,L2J,Skywest Airlines Inc
1896,N432YX,L2J,Republic Airways Inc
1897,N433AW,L2J,Air Wisconsin Airlines Llc
1898,N433SW,L2J,Skywest Airlines Inc
1899,N433YX,L2J,Republic Airways Inc
1900,N434AW,L2J,Air Wisconsin Airlines Llc
1901,N434YX,L2J,Republic Airways Inc
1902,N435AW,L2J,Air Wisconsin Airlines Llc
1903,N435PC,L1T,Yolo Aviation Llc
1904,N435YX,L2J,Republic Airways Inc
1905,N436AW,L2J,Air Wisconsin Airlines Llc
1906,N436QS,L2J,Netjets Sales Inc
1907,N436YX,L2J,Republic Airways Inc
1908,N437SW,L2J,Skywest Airlines Inc
1909,N437YX,L2J,Republic Airways Inc
1910,N438AW,L2J,American Eagle
1911,N438FX,L2J,Entech Avion Llc
1912,N438YX,L2J,Republic Airways Inc
1913,N439AW,L2J,American Eagle
1914,N439FX,L2J,Warren Henry Automobiles Inc
1915,N439YX,L2J,Republic Airways Inc
1916,N440AW,L2J,American Eagle
1917,N440CT,L2J,Aed Investors Llc
1918,N440CX,L2J,Fu Air Llc
1919,N440FX,L2J,Flexjet Llc
1920,N440SW,L2J,Skywest Airlines Inc
1921,N440YX,L2J,Republic Airways Inc
1922,N441FX,L2J,Flexjet Llc
1923,N441KM,L2T,Ka Llc
1924,N441PC,L2J,Aero Jet Aviation I Inc
1925,N441YX,L2J,Republic Airways Inc
1926,N441ZW,L2J,Air Wisconsin Airlines Llc
1927,N442AW,L2J,American Eagle
1928,N442WT,L2J,Wilson Trailer Co
1929,N442YX,L2J,Republic Airways Inc
1930,N443AW,L2J,American Eagle
1931,N443SW,L2J,Skywest Airlines Inc
1932,N443YX,L2J,Republic Airways Inc
1933,N444SC,L2J,Bank Of Utah Trustee
1934,N444YX,L2J,Republic Airways Inc
1935,N444ZW,L2J,American Eagle
1936,N445AW,L2J,Air Wisconsin Airlines Llc
1937,N445N,L2J,Airblue Eagle Inc
1938,N445YX,L2J,Republic Airways Inc
1939,N446AW,L2J,American Eagle
1940,N446CJ,L2J,Textron Aviation Inc
1941,N446YX,L2J,Republic Airways Inc
1942,N447AW,L2J,Air Wisconsin Airlines Llc
1943,N447YX,L2J,Republic Airways Inc
1944,N449AW,L2J,Air Wisconsin Airlines Llc
1945,N449TM,L2J,Wheels Up Partners Llc
1946,N450AW,L2J,American Eagle
1947,N451AJ,L2J,Maconix Ltd
1948,N451AW,L2J,Air Wisconsin Airlines Llc
1949,N451GA,L2J,Gulfstream 451 Llc
1950,N451TM,L2J,Wheels Up Partners Llc
1951,N452AW,L2J,American Eagle
1952,N452SD,L2J,Dynamic Aviation Llc
1953,N453JE,L2J,Hawker Acquisition Llc
1954,N454AW,L2J,American Eagle
1955,N454NG,L1T,Flying Brick Llc
1956,N456ZW,L2J,American Eagle
1957,N457AW,L2J,American Eagle
1958,N458AW,L2J,American Eagle
1959,N459AW,L2J,Air Wisconsin Airlines Llc
1960,N459DM,L2P,Ack Saratoga Cooperative Ltd Partnership
1961,N45AX,L2J,N45ax Llc
1962,N460AW,L2J,American Eagle
1963,N461AW,L2J,Air Wisconsin Airlines Llc
1964,N462AW,L2J,Air Wisconsin Airlines Llc
1965,N462MK,L2J,Merck Sharp & Dohme Llc
1966,N463AW,L2J,American Eagle
1967,N464AW,L2J,American Eagle
1968,N464SW,L2J,Skywest Airlines Inc
1969,N465AW,L2J,Air Wisconsin Airlines Llc
1970,N465TM,L2J,Wheels Up Partners Llc
1971,N466AW,L2J,Air Wisconsin Airlines Llc
1972,N4674B,L1T,Avion Capital Corp
1973,N467AW,L2J,American Eagle
1974,N468AW,L2J,Air Wisconsin Airlines Llc
1975,N468CE,L2J,Sovereign Of The Sky Llc
1976,N468KL,L2J,Mwm Consulting Llc
1977,N469AF,L1T,Hambrick James L
1978,N469AW,L2J,American Eagle
1979,N470ZW,L2J,American Eagle
1980,N471ZW,L2J,Air Wisconsin Airlines Llc
1981,N472FX,L2J,Flexjet Llc
1982,N473HB,L2J,Sierra Pacific Industries
1983,N474FX,L2J,Flexjet Llc
1984,N478PX,L2J,Bank Of Utah Trustee
1985,N479CA,L2J,Skywest Airlines Inc
1986,N480JE,L2J,Hawker Rc 48 Llc
1987,N481AM,L2J,Ravencrest Llc
1988,N485CT,L2J,Wheels Up Partners Llc
1989,N488AM,L2J,Byte Me Transportation Inc
1990,N489VR,L2J,Mmap Llc
1991,N491TM,L2J,Wheels Up Partners Llc
1992,N492CA,L2J,Cava Llc
1993,N492MC,L4J,Atlas Air Inc
1994,N493AF,L1T,Tauck Peter F
1995,N494CA,L2J,Skywest Airlines Inc
1996,N497SP,L3J,Clyde Air Llc
1997,N497TM,L2J,Wheels Up Partners Llc
1998,N4B,L2J,Randolph Aviation Llc
1999,N5007E,L2J,American Airlines Inc
2000,N500AE,L2J,American Airlines Inc
2001,N500PC,L2J,Tvpx Aircraft Solutions Inc Trustee
2002,N500VJ,L2J,Bank Of Utah Trustee
2003,N501BG,L2J,American Airlines Inc
2004,N501QS,L2J,Netjets Sales Inc
2005,N501UP,L2J,Wheels Up Partners Llc
2006,N501VJ,L2J,Bank Of Utah Trustee
2007,N502BG,L2J,Capital Holdings 209 Llc
2008,N502VJ,L2J,Bank Of Utah Trustee
2009,N503AE,L2J,American Airlines Inc
2010,N503GJ,L2J,Bank Of Utah Trustee
2011,N503VJ,L2J,Bank Of Utah Trustee
2012,N504UP,L2J,Wheels Up Partners Llc
2013,N505AE,L2J,American Airlines Inc
2014,N506BA,L3J,Air Bahnik Llc
2015,N506QS,L2J,Netjets Sales Inc
2016,N507AE,L2J,American Airlines Inc
2017,N507WM,L2J,Glen Avalon Llc
2018,N508CK,L2J,Charles Komar & Sons Inc
2019,N508UP,L2J,Wheels Up Partners Llc
2020,N509MJ,L2J,Mesa Airlines Inc
2021,N50HN,L3J,N45zf Llc
2022,N510AE,L2J,American Airlines Inc
2023,N510HF,L2J,Triton Jets Llc
2024,N510JN,L2J,Cu Iv Llc
2025,N510TW,L2J,Jd Enterprises Llc
2026,N511CT,L2J,Wyoming Associates Inc
2027,N512AE,L2J,American Airlines Inc
2028,N512QS,L2J,Griffin Capital Llc
2029,N512UP,L2J,Wheels Up Partners Llc
2030,N513AE,L2J,American Airlines Inc
2031,N513MJ,L2J,Mesa Airlines Inc
2032,N513QS,L2J,Netjets Sales Inc
2033,N514AE,L2J,American Airlines Inc
2034,N514UP,L2J,Wheels Up Partners Llc
2035,N515AE,L2J,American Airlines Inc
2036,N515QS,L2J,Netjets Sales Inc
2037,N515UP,L2J,Wheels Up Partners Llc
2038,N516AE,L2J,American Airlines Inc
2039,N516GH,L2J,Madero Air Llc
2040,N517AE,L2J,American Airlines Inc
2041,N518AE,L2J,American Airlines Inc
2042,N519AE,L2J,American Airlines Inc
2043,N519QS,L2J,Netjets Sales Inc
2044,N520QS,L2J,Netjets Sales Inc
2045,N521FE,L3J,Federal Express Corporation
2046,N521FL,L2J,Ifl Group Inc
2047,N521FX,L2J,Flexjet Llc
2048,N521QS,L2J,Nelson-jackson Llc
2049,N522AE,L2J,American Airlines Inc
2050,N522FE,L3J,Federal Express Corporation
2051,N522FX,L2J,Flexjet Llc
2052,N522QS,L2J,Netjets Sales Inc
2053,N523AJ,L2J,Aj Dwoskin & Associates Inc
2054,N523FE,L3J,Federal Express Corporation
2055,N524AE,L2J,American Airlines Inc
2056,N524FX,L2J,Flexjet Llc
2057,N525FE,L3J,Federal Express Corporation
2058,N526EA,L2J,American Airlines Inc
2059,N526FX,L2J,Flexjet Llc
2060,N527EA,L2J,American Airlines Inc
2061,N527QS,L2J,Netjets Sales Inc
2062,N528EG,L2J,American Airlines Inc
2063,N528FE,L3J,Federal Express Corporation
2064,N529FE,L3J,Federal Express Corporation
2065,N529FX,L2J,Flexjet Llc
2066,N52JT,L2J,Televantos Holdings Llc
2067,N530EA,L2J,American Airlines Inc
2068,N530FX,L2J,Flexjet Llc
2069,N531AF,L1T,Strand Capital Group Llc
2070,N531EG,L2J,American Airlines Inc
2071,N532EA,L2J,American Airlines Inc
2072,N532FX,L2J,Flexjet Llc
2073,N533QS,L2J,Netjets Sales Inc
2074,N534AE,L2J,American Airlines Inc
2075,N535RV,L2J,Aero Jet Aviation I Inc
2076,N535V,L2J,Delaware Aircraft Trust Llc Trustee
2077,N536EA,L2J,American Airlines Inc
2078,N536QS,L2J,Netjets Sales Inc
2079,N538CA,L2J,Delta Air Lines
2080,N538EG,L2J,American Airlines Inc
2081,N538QS,L2J,Discovery Ventures Ii Management Llc
2082,N538XJ,L2J,Bank Of Utah Trustee
2083,N539AF,L1T,Jsca Lll
2084,N539UW,L2J,American Airlines Inc
2085,N53NW,L2J,Capital City Jet Center Inc
2086,N540EG,L2J,American Airlines Inc
2087,N540FX,L2J,Flexjet Llc
2088,N540QS,L2J,Netjets Sales Inc
2089,N541QS,L2J,Netjets Sales Inc
2090,N542EA,L2J,American Airlines Inc
2091,N542FX,L2J,Flexjet Llc
2092,N542QS,L2J,Gdj/jwj Llc
2093,N543EA,L2J,American Airlines Inc
2094,N543QS,L2J,Netjets Sales Inc
2095,N544EA,L2J,American Airlines Inc
2096,N545XJ,L2J,Bank Of Utah Trustee
2097,N546FF,L2J,American Airlines Inc
2098,N546XJ,L2J,Bank Of Utah Trustee
2099,N547FX,L2J,Flexjet Llc
2100,N547NN,L2J,American Airlines Inc
2101,N547P,L2T,Acqr Leasing Llc
2102,N547QS,L2J,Netjets Sales Inc
2103,N548NN,L2J,American Airlines Inc
2104,N548XJ,L2J,Bank Of Utah Trustee
2105,N549FX,L2J,Flexjet Llc
2106,N549NN,L2J,American Airlines Inc
2107,N549QS,L2J,Bake Air Llc
2108,N54RE,L2J,Fc Mustang Llc
2109,N550AA,L2J,711 Cody Inc
2110,N550AJ,L2J,Cola Express Llc
2111,N551FX,L2J,Flexjet Llc
2112,N551NN,L2J,American Airlines Inc
2113,N551TF,L1P,Dorssers Usa Inc
2114,N552FX,L2J,Flexjet Llc
2115,N552QS,L2J,Highland Vista Llc
2116,N553CB,L2J,N553cb Llc
2117,N553FX,L2J,Flexjet Llc
2118,N553NN,L2J,American Airlines Inc
2119,N554CA,L2J,Delta Air Lines
2120,N554DS,L1P,Fournier Pierre-marc
2121,N554NN,L2J,American Airlines Inc
2122,N554QS,L2J,Red Moon 88 Llc
2123,N555LK,L2J,Tvpx Aircraft Solutions Inc Trustee
2124,N555NN,L2J,American Airlines Inc
2125,N555QS,L2J,Netjets Sales Inc
2126,N555WL,L2J,Golf Air Inc
2127,N555XY,L2T,Nware Aviation Inc
2128,N556NN,L2J,American Airlines Inc
2129,N556QS,L2J,Netjets Sales Inc
2130,N557NN,L2J,American Airlines Inc
2131,N557QS,L2J,Netjets Sales Inc
2132,N559QS,L2J,Netjets Sales Inc
2133,N55BA,L2J,Karma55ba Llc
2134,N560AW,L2J,Aurora Ventures Llc
2135,N560BL,L2J,Kac Md Llc
2136,N560DP,L2J,Union Underwear Co Inc
2137,N560DR,L2J,Td Air Llc
2138,N560NN,L2J,American Airlines Inc
2139,N560QS,L2J,Netjets Sales Inc
2140,N561NN,L2J,American Airlines Inc
2141,N561QS,L2J,Walker & Dunlop Llc
2142,N561ST,L1T,Lexa International Corp
2143,N561SW,L2T,Berry Aviation Inc
2144,N562NN,L2J,American Airlines Inc
2145,N562QS,L2J,Netjets Sales Inc
2146,N563QS,L2J,Netjets Sales Inc
2147,N564QS,L2J,Netjets Sales Inc
2148,N565NN,L2J,American Airlines Inc
2149,N565QS,L2J,Netjets Sales Inc
2150,N565RV,L2J,Delaware Trust Co Trustee
2151,N565SK,L2J,Long Creek Aviation Llc
2152,N566NN,L2J,American Airlines Inc
2153,N567AF,L1T,Hibbard Enterprises Llc
2154,N567NN,L2J,American Airlines Inc
2155,N568NN,L2J,American Airlines Inc
2156,N568QS,L2J,Netjets Sales Inc
2157,N569NN,L2J,American Airlines Inc
2158,N56GJ,L2J,Cosmic Joke Llc
2159,N570NN,L2J,American Airlines Inc
2160,N571FX,L2J,Flexjet Llc
2161,N572FE,L3J,Federal Express Corporation
2162,N572FX,L2J,Flexjet Llc
2163,N573FE,L3J,Federal Express Corporation
2164,N573NN,L2J,American Airlines Inc
2165,N574FE,L3J,Federal Express Corporation
2166,N574FX,L2J,Century Capital Corp
2167,N574NN,L2J,American Airlines Inc
2168,N575FE,L3J,Federal Express Corporation
2169,N575FX,L2J,Flexjet Llc
2170,N575QS,L2J,Netjets Sales Inc
2171,N576FE,L3J,Federal Express Corporation
2172,N576QS,L2J,Netjets Sales Inc
2173,N577NN,L2J,American Airlines Inc
2174,N578FE,L3J,Federal Express Corporation
2175,N578FX,L2J,Flexjet Llc
2176,N578NN,L2J,American Airlines Inc
2177,N578XJ,L2J,Bank Of Utah Trustee
2178,N579FX,L2J,Flexjet Llc
2179,N579NN,L2J,American Airlines Inc
2180,N579QS,L2J,Netjets Sales Inc
2181,N580NN,L2J,American Airlines Inc
2182,N580QS,L2J,Netjets Sales Inc
2183,N581FX,L2J,Flexjet Llc
2184,N581NN,L2J,American Airlines Inc
2185,N582CA,L2J,Delta Air Lines
2186,N582FE,L3J,Federal Express Corporation
2187,N582NN,L2J,American Airlines Inc
2188,N583FE,L3J,Federal Express Corporation
2189,N583NN,L2J,American Airlines Inc
2190,N583QS,L2J,Netjets Sales Inc
2191,N584FE,L3J,Federal Express Corporation
2192,N585FE,L3J,U S Bank National Association Trustee
2193,N585JS,L2J,Cinitsa Llc
2194,N586FE,L3J,Federal Express Corporation
2195,N586NN,L2J,American Airlines Inc
2196,N587FE,L3J,Federal Express Corporation
2197,N588BF,L2J,Bank Of Utah Trustee
2198,N588FE,L3J,U S Bank National Association Trustee
2199,N588NN,L2J,American Airlines Inc
2200,N588QS,L2J,Netjets Sales Inc
2201,N589FE,L3J,Federal Express Corporation
2202,N590FE,L3J,Federal Express Corporation
2203,N590NN,L2J,American Airlines Inc
2204,N590QS,L2J,Netjets Sales Inc
2205,N591FE,L3J,Regions Bank Trustee
2206,N591NN,L2J,American Airlines Inc
2207,N592FE,L3J,Federal Express Corporation
2208,N592NN,L2J,American Airlines Inc
2209,N593FE,L3J,Federal Express Corporation
2210,N593NN,L2J,American Airlines Inc
2211,N594FE,L3J,Federal Express Corporation
2212,N594NN,L2J,American Airlines Inc
2213,N595FE,L3J,Federal Express Corporation
2214,N595FX,L2J,Flexjet Llc
2215,N595NN,L2J,American Airlines Inc
2216,N596FE,L3J,U S Bank National Association Trustee
2217,N596NN,L2J,American Airlines Inc
2218,N597FE,L3J,Federal Express Corporation
2219,N597NN,L2J,American Airlines Inc
2220,N598FE,L3J,Federal Express Corporation
2221,N598NN,L2J,American Airlines Inc
2222,N599FE,L3J,Federal Express Corporation
2223,N599NN,L2J,American Airlines Inc
2224,N599QS,L2J,Netjets Sales Inc
2225,N5A,L2J,Randolph Aviation Llc
2226,N600CF,L2J,Tvpx Aircraft Solutions Inc Trustee
2227,N600HZ,L2J,Bank Of Utah Trustee
2228,N600LR,L2J,Delta Air Lines
2229,N600NN,L2J,American Airlines Inc
2230,N600QS,L2J,Netjets Sales Inc
2231,N601FE,L3J,Federal Express Corporation
2232,N601LR,L2J,Delta Air Lines
2233,N601XJ,L2J,Delta Air Lines
2234,N602FE,L3J,Federal Express Corporation
2235,N602GG,L1T,Aj Air Ltd
2236,N602QS,L2J,Netjets Sales Inc
2237,N602XJ,L2J,Delta Air Lines
2238,N603FE,L3J,Federal Express Corporation
2239,N603WM,L2J,White Mountains Capital Llc
2240,N604DR,L2J,Bgot Capital Holdings Llc
2241,N604FE,L3J,Federal Express Corporation
2242,N604LR,L2J,Delta Air Lines
2243,N604MH,L2J,Hershey Co
2244,N604SK,L2J,Skywest Airlines Inc
2245,N605FE,L3J,Federal Express Corporation
2246,N605LR,L2J,Delta Air Lines
2247,N605WG,L2J,Tvpx Aircraft Solutions Inc Trustee
2248,N606AE,L2J,American Airlines Inc
2249,N606FE,L3J,Federal Express Corporation
2250,N606JF,L2J,Tvpx Aircraft Solutions Inc Trustee
2251,N606LR,L2J,Delta Air Lines
2252,N606QS,L2J,Netjets Sales Inc
2253,N606SK,L2J,Skywest Airlines Inc
2254,N607AT,L2J,Hawk Leasing Inc
2255,N607FE,L3J,Federal Express Corporation
2256,N607LR,L2J,Delta Air Lines
2257,N607QS,L2J,Darren Hardy Llc
2258,N608AT,L2J,Bcc Equipment Leasing Corp
2259,N608FE,L3J,Federal Express Corporation
2260,N608RP,L2J,Nestle Purina Petcare Co
2261,N608SG,L2J,Orlando Plane Partners Llc
2262,N609FE,L3J,Federal Express Corporation
2263,N609QS,L2J,Netjets Sales Inc
2264,N609SK,L2J,Skywest Airlines Inc
2265,N60ES,L2J,Esmark Aviation Llc
2266,N60GF,L2J,M A R Aviation 77 Llc
2267,N60KC,L2T,Keller Companies Inc
2268,N610AE,L2J,American Airlines Inc
2269,N610AT,L1T,Hawker Beechcraft
2270,N610FE,L3J,Federal Express Corporation
2271,N610RL,L3J,Rlb Holdings Transportation Llc
2272,N611AE,L2J,American Airlines Inc
2273,N611BV,L2J,Corporate
2274,N611QS,L2J,Netjets Sales Inc
2275,N611SK,L2J,Skywest Airlines Inc
2276,N612AE,L2J,American Airlines Inc
2277,N612FE,L3J,Federal Express Corporation
2278,N612QS,L2J,Acemac Llc
2279,N613AE,L2J,American Airlines Inc
2280,N613FE,L3J,Federal Express Corporation
2281,N613R,L2J,Jenkins Aviation Inc
2282,N613SK,L2J,Skywest Airlines Inc
2283,N614B,L2J,Ross Aviation Inc
2284,N614FE,L3J,Federal Express Corporation
2285,N614QX,L2J,Skywest Airlines Inc
2286,N614SK,L2J,Skywest Airlines Inc
2287,N615AE,L2J,American Airlines Inc
2288,N615AR,L2T,Airborne Research Llc
2289,N615FE,L3J,Federal Express Corporation
2290,N615QS,L2J,Bliss Air Llc
2291,N616AE,L2J,American Airlines Inc
2292,N616FE,L3J,Federal Express Corporation
2293,N616QS,L2J,Jja Capital Leasing Ventures Llc
2294,N6173C,L2T,Oii Leasing Llc
2295,N617AE,L2J,American Airlines Inc
2296,N617FE,L3J,Federal Express Corporation
2297,N617QS,L2J,Netjets Sales Inc
2298,N618AE,L2J,American Airlines Inc
2299,N618FE,L3J,Federal Express Corporation
2300,N619AE,L2J,American Airlines Inc
2301,N619FE,L3J,Federal Express Corporation
2302,N619GV,L2J,Trans-exec Air Service Inc
2303,N619UX,L2J,United Airlines Inc
2304,N6207F,L2T,On Eagles Wings Llc
2305,N620AE,L2J,American Airlines Inc
2306,N620FE,L3J,U S Bank National Association Trustee
2307,N621AE,L2J,American Airlines Inc
2308,N621FE,L3J,U S Bank National Association Trustee
2309,N622AE,L2J,American Airlines Inc
2310,N622AF,L1T,Flyway Travel Llc
2311,N623AE,L2J,American Airlines Inc
